-174.4296875	43.97987154	ns034
-168.8368808	40.98887199	ns035
-172.2562206	42.38394486	ns036
-171.3611797	39.22756106	ns037
177.589289	22.20280427	ns038
-181.7352018	24.96090707	ns039
-166.6901928	37.94386649	ns040
-178.7588214	32.44764843	ns042
-172.5197008	15.35382256	ns043
-176.0868043	31.57994982	ns044
-172.5043114	14.011318	ns045
171.4611597	41.07775197	ns046
-180.442925	53.07266677	ns047
-175.8994229	49.26892817	ns048
-176.4442971	45.93440938	ns049
-177.4340297	33.10995642	ns050
-180.729651	33.10552742	ns051
-172.0703385	41.32959269	ns052
-181.3550006	34.8369187	ns053
-166.3195312	38.17226228	ns054
-177.063415	23.92295345	ns055
175.0326356	36.24216849	ns056
176.3982924	23.53743721	ns057
-180.8308091	47.38458243	ns058
-176.955169	32.15451411	ns059
-178.3880648	35.2644117	ns060
177.4360577	44.82067108	ns061
-172.7971338	39.41210602	ns062
169.4990649	33.54137845	ns063
-180.0989049	40.08060173	ns064
-175.2202303	34.99862798	ns065
155.1342114	46.66379615	ns066
-172.6525404	31.99407779	ns067
156.1898205	43.12740542	ns068
168.6334929	46.60864448	ns071
-169.4437874	38.43914676	ns072
162.4782981	39.70186377	ns073
-166.0561213	39.10246889	ns074
176.7046555	47.75396146	ns075
162.4756773	39.70309816	ns077
-173.9427515	19.02898785	ns078
-169.6175491	31.42428852	ns079
-177.587743	26.55370606	ns080
-160.8165782	24.87660015	ns081
-161.8883436	37.52551617	ns083
-173.1177194	21.46330862	ns085
-173.8457288	22.99965529	ns087
